Year,Month,Facility Reference Number,Licence Holder,Site Common Name,Latitude,Longitude,Finfish Aquaculture Reporting Zone,Sample Type,Incident Date,Number of Pens Sampled,Average L. salmonis motiles per fish,Average L. salmonis females per fish,Average chalimus per fish,Average caligus per fish,Comments,Year Class
2021,May,1300,MOWI Canada West,Althorpe,50.47531,-125.80975,Discovery Passage,Routine monitoring,2021-05-18,3,1.8,0.62,2.05,0.43,,2
2021,May,1300,MOWI Canada West,Althorpe,50.47531,-125.80975,Discovery Passage,Pre-treatment,2021-05-27,7,2.25,0.44,5.66,0.86,Non-medicinal bath treatment,2
2021,May,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,2021-05-06,2,3.1,1.05,4.38,0.95,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2021,May,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Threshold exceedance,2021-05-11,3,3.92,1.65,3.77,3.15,Management action planned (Non-medicinal bath treatment),2
2021,May,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Follow-up; Pre-treatment,2021-05-18,6,3.44,1.53,3.62,3.66,Non-medicinal bath treatment,2
2021,May,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Post mechanical removal or bath treatment,2021-05-22,6,0.19,0.16,0,0.07,,2
2021,May,1581,MOWI Canada West,Hardwicke,50.41339,-125.76974,Discovery Passage,Routine monitoring,2021-05-05,2,0.8,0.28,2.4,0.7,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2021,May,1581,MOWI Canada West,Hardwicke,50.41339,-125.76974,Discovery Passage,Routine monitoring,2021-05-11,3,0.65,0.37,1.48,0.82,,2
2021,May,1581,MOWI Canada West,Hardwicke,50.41339,-125.76974,Discovery Passage,Routine monitoring,2021-05-19,2,0.7,0.25,1.93,0.13,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2021,May,1581,MOWI Canada West,Hardwicke,50.41339,-125.76974,Discovery Passage,Routine monitoring,2021-05-26,3,0.88,0.4,2.23,1.68,,2
2021,May,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Passage,Routine monitoring,2021-05-06,4,0.84,0.25,5.09,3.41,,2
2021,May,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Passage,Routine monitoring,2021-05-21,3,1.13,0.38,1.25,1.48,,2
2021,May,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Post mechanical removal or bath treatment,2021-05-06,4,0.28,0.15,0,0,,2
2021,May,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Routine monitoring,2021-05-11,3,0.72,0.1,0.65,0,,2
2021,May,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Threshold exceedance,2021-05-22,3,6.2,1.77,1.67,0,Management action planned (Medicinal bath treatment),2
2021,May,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Pre-treatment,2021-05-31,3,11.18,3.83,0.77,0,Medicinal bath treatment,2
2021,May,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,Esperanza Inlet,Pre-treatment,2021-05-04,5,1.15,0.52,0.02,0,Medicinal bath treatment,2
2021,May,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,Esperanza Inlet,Post mechanical removal or bath treatment,2021-05-08,5,0.06,0.04,0.08,0,,2
2021,May,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,Esperanza Inlet,Routine monitoring,2021-05-15,3,0.28,0.08,0.03,0,,2
2021,May,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,Esperanza Inlet,Routine monitoring,2021-05-22,3,0.32,0.02,0.1,0.32,,2
2021,May,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,Esperanza Inlet,Routine monitoring,2021-05-29,3,2.32,0.28,0.05,0.05,,2
2021,May,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,Esperanza Inlet,Routine monitoring,2021-05-07,3,0.55,0.22,0,0.02,,2
2021,May,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,Esperanza Inlet,Routine monitoring,2021-05-11,3,1.9,0.48,0.47,0.05,,2
2021,May,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,Esperanza Inlet,Routine monitoring,2021-05-14,3,0.7,0.25,0.28,0,,2
2021,May,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,Esperanza Inlet,Routine monitoring,2021-05-22,3,0.92,0.48,0.2,0,,2
2021,May,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,Esperanza Inlet,Threshold exceedance; Pre-treatment,2021-05-26,4,3.56,1.48,0.24,0.16,,2
2021,May,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,Esperanza Inlet,Post mechanical removal or bath treatment,2021-05-27,4,0.18,0.09,0.01,0.04,,2
2021,May,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Routine monitoring,2021-05-03,3,0.03,0.02,0,0.03,,1
2021,May,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Routine monitoring,2021-05-10,3,0.03,0.02,0.03,0.02,,1
2021,May,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Routine monitoring,2021-05-17,3,0.07,0.02,0,0.03,,1
2021,May,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Routine monitoring,2021-05-24,3,0.05,0.02,0,0,,1
2021,May,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Routine monitoring,2021-05-31,3,0.08,0.05,0,0,,1
2021,May,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Routine monitoring,2021-05-01,3,0.07,0,0,0.15,,1
2021,May,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Routine monitoring,2021-05-09,3,0.12,0,0,0.38,,1
2021,May,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Routine monitoring,2021-05-12,3,0.03,0,0.03,0,,1
2021,May,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Routine monitoring,2021-05-20,3,0.1,0,0.05,0,,1
2021,May,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Routine monitoring,2021-05-29,3,0.05,0,0.03,0,,1
2021,May,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Routine monitoring,2021-05-02,3,0.17,0.03,0,0.23,,1
2021,May,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Routine monitoring,2021-05-07,3,0.1,0.05,0,0.33,,1
2021,May,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Routine monitoring,2021-05-14,3,0.07,0.05,0.02,0.02,,1
2021,May,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Routine monitoring,2021-05-19,3,0.03,0.02,0,0.05,,1
2021,May,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Routine monitoring,2021-05-29,3,0.03,0,0.05,0,,1
2021,May,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,Nootka Sound,Routine monitoring,2021-05-06,3,0.05,0.02,0,0,,1
2021,May,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,Nootka Sound,Routine monitoring,2021-05-10,3,0.07,0.03,0,0,,1
2021,May,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,Nootka Sound,Routine monitoring,2021-05-20,3,0,0,0,0,,1
2021,May,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,Nootka Sound,Routine monitoring,2021-05-27,3,0,0,0,0,,1
2021,May,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Routine monitoring,2021-05-06,3,0.07,0,0,0,,1
2021,May,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Routine monitoring,2021-05-11,3,0.03,0,0,0,,1
2021,May,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Routine monitoring,2021-05-20,3,0.02,0.02,0,0,,1
2021,May,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Routine monitoring,2021-05-27,3,0.05,0,0,0,,1
2021,May,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Post mechanical removal or bath treatment,2021-05-03,6,0.68,0.42,0.03,0,,2
2021,May,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Routine monitoring,2021-05-11,3,2.12,1.32,0,0.05,,2
2021,May,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Routine monitoring,2021-05-17,8,0.85,0.51,0,0.01,,2
2021,May,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Routine monitoring,2021-05-25,3,1.08,0.62,0,0,,2
2021,May,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Routine monitoring,2021-05-31,5,1.51,0.94,0.01,0,,2
2021,May,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Follow-up,2021-05-04,3,0.77,0.33,0,0.03,,2
2021,May,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Routine monitoring,2021-05-18,3,1.65,0.7,0.02,0.05,,2
2021,May,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Routine monitoring,2021-05-24,3,0.32,0.18,0.02,0,,2
2021,May,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Routine monitoring,2021-05-04,2,7.05,2.03,0.53,0.23,Harvesting; Sampling methodology does not meet requirements outlined in licence conditions (harvesting),2
2021,May,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Routine monitoring,n/a,0,,,,,Count(s) not required (harvesting),2
2021,May,831,MOWI Canada West,Shelter Pass,50.88414,-127.5004,Port Hardy,Routine monitoring,2021-05-03,3,1.42,0.18,1.82,0.27,,1
2021,May,831,MOWI Canada West,Shelter Pass,50.88414,-127.5004,Port Hardy,Routine monitoring,2021-05-09,3,0.43,0.12,0.45,0.32,,1
2021,May,831,MOWI Canada West,Shelter Pass,50.88414,-127.5004,Port Hardy,Routine monitoring,2021-05-10,3,0.32,0.1,1.22,0.1,,1
2021,May,831,MOWI Canada West,Shelter Pass,50.88414,-127.5004,Port Hardy,Routine monitoring,2021-05-21,3,0.45,0.12,1.98,0.13,,1
2021,May,831,MOWI Canada West,Shelter Pass,50.88414,-127.5004,Port Hardy,Routine monitoring,2021-05-28,3,0.62,0.18,1.5,0.18,,1
2021,May,144,MOWI Canada West,Koskimo,50.45861,-127.88988,Quatsino Sound,Routine monitoring,2021-05-04,3,0.3,0.1,2.32,1,,1
2021,May,144,MOWI Canada West,Koskimo,50.45861,-127.88988,Quatsino Sound,Routine monitoring,2021-05-12,2,0.15,0.15,2.98,1.78,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,May,144,MOWI Canada West,Koskimo,50.45861,-127.88988,Quatsino Sound,Routine monitoring,2021-05-18,3,0.13,0.05,3.92,1.1,,1
2021,May,144,MOWI Canada West,Koskimo,50.45861,-127.88988,Quatsino Sound,Routine monitoring,2021-05-25,2,0.4,0.05,1.15,0.9,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,May,1338,MOWI Canada West,Mahatta East,50.474562,-127.787808,Quatsino Sound,Routine monitoring,2021-05-04,3,0.23,0.12,0,1.58,,1
2021,May,1338,MOWI Canada West,Mahatta East,50.474562,-127.787808,Quatsino Sound,Routine monitoring,2021-05-11,2,0.15,0.05,1.05,1.15,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,May,1338,MOWI Canada West,Mahatta East,50.474562,-127.787808,Quatsino Sound,Routine monitoring,2021-05-17,3,0.22,0.02,2.58,2.98,,1
2021,May,1338,MOWI Canada West,Mahatta East,50.474562,-127.787808,Quatsino Sound,Routine monitoring,2021-05-25,2,0.55,0.05,0.58,0.2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,May,1338,MOWI Canada West,Mahatta East,50.474562,-127.787808,Quatsino Sound,Routine monitoring,2021-05-31,3,0.25,0.03,2.13,2.65,,1
2021,May,1238,MOWI Canada West,Mahatta West,50.4691416,-127.835771,Quatsino Sound,Routine monitoring,2021-05-03,3,0.45,0.22,2.13,1.45,,1
2021,May,1238,MOWI Canada West,Mahatta West,50.4691416,-127.835771,Quatsino Sound,Routine monitoring,2021-05-11,2,0.08,0.03,0.58,3.3,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,May,1238,MOWI Canada West,Mahatta West,50.4691416,-127.835771,Quatsino Sound,Routine monitoring,2021-05-18,3,0.08,0.03,0.65,3.72,,1
2021,May,1238,MOWI Canada West,Mahatta West,50.4691416,-127.835771,Quatsino Sound,Routine monitoring,2021-05-25,2,0.23,0.08,0.73,1.95,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,May,1237,MOWI Canada West,Monday Rocks,50.485621,-127.8761792,Quatsino Sound,Routine monitoring,2021-05-03,2,0.5,0.1,1.98,5.95,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,May,1237,MOWI Canada West,Monday Rocks,50.48562,-127.87618,Quatsino Sound,Routine monitoring,2021-05-10,3,0.47,0.18,4.43,5.13,,1
2021,May,1237,MOWI Canada West,Monday Rocks,50.485621,-127.8761792,Quatsino Sound,Routine monitoring,2021-05-17,2,0.28,0.15,2.2,4.08,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,May,1237,MOWI Canada West,Monday Rocks,50.485621,-127.8761792,Quatsino Sound,Routine monitoring,2021-05-25,3,0.15,0.05,2.57,3.6,,1
2021,May,1237,MOWI Canada West,Monday Rocks,50.485621,-127.8761792,Quatsino Sound,Routine monitoring,2021-05-31,2,0.25,0.13,1.33,1.63,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,May,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
2021,May,332,Grieg Seafood BC,Salten,49.61535,-123.83407,Sunshine Coast,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
2021,May,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,Sunshine Coast,Routine monitoring,2021-05-08,2,0,0,0.1,0,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens),1
2021,May,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,Sunshine Coast,Routine monitoring,2021-05-18,2,0.03,0,0.05,0,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens),1
2021,May,221,Grieg Seafood BC,Vantage,49.67226,-123.86019,Sunshine Coast,Routine monitoring,2021-05-03,3,0,0,0,0.02,,1
2021,May,221,Grieg Seafood BC,Vantage,49.67226,-123.86019,Sunshine Coast,Routine monitoring,2021-05-09,3,0.03,0,0.03,0.07,,1
2021,May,221,Grieg Seafood BC,Vantage,49.67226,-123.86019,Sunshine Coast,Routine monitoring,2021-05-16,3,0,0,0.07,0.08,,1
2021,May,303,MOWI Canada West,Glacial Creek,50.01008,-123.90241,Sunshine Coast,Routine monitoring,2021-05-04,3,1.62,0.98,0.02,0.18,,Brood
2021,May,303,MOWI Canada West,Glacial Creek,50.01008,-123.90241,Sunshine Coast,Routine monitoring,n/a,0,,,,,Count(s) not required (broodstock in spawning year),Brood
2021,June,819,Cermaq Canada,Cecil Island,50.85123,-126.71498,Broughton Archipelago,Routine monitoring,2021-06-06,3,0.15,0.02,0.1,0,,1
2021,June,819,Cermaq Canada,Cecil Island,50.85123,-126.71498,Broughton Archipelago,Routine monitoring,2021-06-13,3,0.12,0.08,0.08,0.02,,1
2021,June,819,Cermaq Canada,Cecil Island,50.85123,-126.71498,Broughton Archipelago,Routine monitoring,2021-06-20,3,0.07,0,0.07,0.02,,1
2021,June,819,Cermaq Canada,Cecil Island,50.85123,-126.71498,Broughton Archipelago,Routine monitoring,2021-06-27,3,0.18,0.07,0.03,0,,1
2021,June,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,Routine monitoring,2021-06-08,3,0.48,0.13,0,0.02,,Brood
2021,June,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,Routine monitoring,2021-06-23,3,0.32,0.13,0,0.12,,Brood
2021,June,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2021-06-01,3,1.15,0.58,0,0,,2
2021,June,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2021-06-06,3,1.43,0.88,0,0,,2
2021,June,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2021-06-13,10,0.91,0.91,0.55,0,,2
2021,June,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2021-06-20,3,1.48,0.8,0,0,,2
2021,June,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2021-06-27,4,1.26,0.73,0,0,,2
2021,June,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Routine monitoring,2021-06-06,3,2.58,1.13,0.93,5.87,,2
2021,June,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Pre-treatment,2021-06-10,8,1.88,0.89,0.84,1.88,Mechanical removal treatment,1
2021,June,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Post mechanical removal or bath treatment,2021-06-11,8,0.35,0.23,0.56,0.19,,1
2021,June,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Routine monitoring,2021-06-23,3,0.85,0.58,0.05,0.2,,2
2021,June,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Routine monitoring,2021-06-27,3,0.48,0.45,0.37,0.37,,2
2021,June,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2021-06-01,3,0.33,0.15,0,0,,2
2021,June,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2021-06-08,3,0.5,0.35,0.03,0.05,,2
2021,June,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Routine monitoring,2021-06-06,3,2.55,0.92,4.17,0.67,,2
2021,June,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Routine monitoring,2021-06-13,3,1.37,0.82,2.22,0,,2
2021,June,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Threshold exceedance; Pre-treatment,2021-06-19,8,3.17,2,1.83,0.89,Mechanical removal treatment,2
2021,June,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Post mechanical removal or bath treatment,2021-06-20,9,0.54,0.39,0.09,0.06,,2
2021,June,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Routine monitoring,2021-06-04,3,1.4,0.53,0,0.2,,2
2021,June,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Pre-treatment,2021-06-12,15,2.25,1.13,0.02,0.61,Medicinal bath treatment,2
2021,June,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Post mechanical removal or bath treatment,2021-06-15,15,0.11,0.07,0.02,0.07,,2
2021,June,7273,Grieg Seafood BC,Tsa-ya,50.61225,-126.33212,Broughton Archipelago,Post mechanical removal or bath treatment,2021-06-02,11,0.41,0.25,0.09,0.01,,2
2021,June,7273,Grieg Seafood BC,Tsa-ya,50.61225,-126.33212,Broughton Archipelago,Routine monitoring,2021-06-16,3,1.68,0.68,0.08,0.12,,2
2021,June,7273,Grieg Seafood BC,Tsa-ya,50.61225,-126.33212,Broughton Archipelago,Pre-treatment,2021-06-22,11,1.13,0.67,0.09,0.08,Medicinal bath treatment; Mechanical removal treatment,2
2021,June,7273,Grieg Seafood BC,Tsa-ya,50.61225,-126.33212,Broughton Archipelago,Post mechanical removal or bath treatment,2021-06-26,11,0.09,0.06,0.02,0,,2
2021,June,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Routine monitoring,2021-06-12,3,2.53,1.42,0.1,0.62,,2
2021,June,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Threshold exceedance,2021-06-17,6,3.42,1.52,0.15,0.68,Management action planned (Medicinal bath treatment),2
2021,June,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Pre-treatment; Follow-up,2021-06-23,11,4.81,2.83,0.23,0.02,Medicinal bath treatment,2
2021,June,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Post mechanical removal or bath treatment,2021-06-29,11,0.24,0.2,0.05,0.09,,2
2021,June,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2021-06-09,2,1.08,0.73,2.45,0.18,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2021,June,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2021-06-11,4,0.95,0.58,0.21,0.03,,2
2021,June,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2021-06-16,3,0.87,0.48,0.02,0,,2
2021,June,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2021-06-23,4,1.18,0.56,0.03,0.06,,2
2021,June,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2021-06-09,3,0.13,0,1.13,0.03,,1
2021,June,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2021-06-11,2,0.08,0,0,0.05,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,June,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2021-06-16,3,0.43,0.07,0.03,0.02,,1
2021,June,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2021-06-24,2,0.48,0.15,0.05,0.13,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,June,143,MOWI Canada West,Larsen Island,50.60175,-126.63284,Broughton Archipelago,Post in-feed treatment; Pre-treatment,2021-06-06,12,1.08,0.31,1.07,0.11,Medicinal bath treatment,1
2021,June,143,MOWI Canada West,Larsen Island,50.60175,-126.63284,Broughton Archipelago,Post mechanical removal or bath treatment,2021-06-10,12,0.1,0.02,0.55,0.03,,1
2021,June,143,MOWI Canada West,Larsen Island,50.60175,-126.63284,Broughton Archipelago,Routine monitoring,2021-06-18,2,0.08,0,0.05,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,June,143,MOWI Canada West,Larsen Island,50.60175,-126.63284,Broughton Archipelago,Routine monitoring,2021-06-23,3,0.43,0.05,0.42,0.17,,1
2021,June,143,MOWI Canada West,Larsen Island,50.60175,-126.63284,Broughton Archipelago,Routine monitoring,2021-06-30,2,0.18,0,0.33,0.05,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,June,467,MOWI Canada West,Midsummer,50.65784,-126.66298,Broughton Archipelago,Post mechanical removal or bath treatment,2021-06-19,10,0.06,0.01,0.05,0.06,,1
2021,June,467,MOWI Canada West,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
2021,June,141,MOWI Canada West,Port Elizabeth,50.67099,-126.47653,Broughton Archipelago,Follow-up,2021-06-08,3,0.77,0.28,0,0.22,,1
2021,June,141,MOWI Canada West,Port Elizabeth,50.67099,-126.47653,Broughton Archipelago,Routine monitoring,2021-06-15,2,1.23,0.48,0,0.08,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,June,141,MOWI Canada West,Port Elizabeth,50.67099,-126.47653,Broughton Archipelago,Pre-treatment,2021-06-17,10,0.45,0.14,0,0.04,Medicinal bath treatment,1
2021,June,1059,MOWI Canada West,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,Routine monitoring,2021-06-08,2,0.18,0,0.05,0.2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,June,1059,MOWI Canada West,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,Routine monitoring,2021-06-11,3,0.3,0,0.07,0.05,,1
2021,June,1059,MOWI Canada West,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,Routine monitoring,2021-06-17,3,0.08,0.02,0.2,0,,1
2021,June,1059,MOWI Canada West,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,Routine monitoring,2021-06-24,2,0.33,0.08,0,0.03,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,June,465,MOWI Canada West,Swanson,50.61871,-126.70473,Broughton Archipelago,Routine monitoring,2021-06-08,6,1.38,0.4,5.33,0.81,,1
2021,June,465,MOWI Canada West,Swanson,50.61871,-126.70473,Broughton Archipelago,Routine monitoring,2021-06-12,3,1.18,0.4,4.72,1.67,,1
2021,June,465,MOWI Canada West,Swanson,50.61871,-126.70473,Broughton Archipelago,Routine monitoring,2021-06-17,3,1.42,0.43,6.9,2.5,,1
2021,June,465,MOWI Canada West,Swanson,50.61871,-126.70473,Broughton Archipelago,Routine monitoring,2021-06-22,3,1.32,0.4,5.83,3.02,,1
2021,June,465,MOWI Canada West,Swanson,50.61871,-126.70473,Broughton Archipelago,Routine monitoring,2021-06-29,2,1.6,0.95,2.5,2.1,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,June,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2021-06-01,2,1.45,0.35,2.15,0.25,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2021,June,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2021-06-10,3,1.23,0.53,1.27,0.02,,2
2021,June,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2021-06-17,2,1.38,0.38,1.78,0.15,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2021,June,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2021-06-24,3,2.37,1.08,0.52,0.53,,2
2021,June,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Threshold exceedance; Pre-treatment,2021-06-30,11,3.97,1.88,0.96,0.25,Non-medicinal bath treatment,2
2021,June,7713,MOWI Canada West,Cougar,52.71993,-128.57432,Central Coast,Routine monitoring,2021-06-11,3,1.47,0.25,4.42,2.32,,1
2021,June,7713,MOWI Canada West,Cougar,52.71993,-128.57432,Central Coast,Routine monitoring,2021-06-21,3,1.47,0.35,9.4,1.77,,1
